reviewId,content,score
97818eb4-8b33-4fef-a9fe-9e4e28c2fafb,"You can tell they're desperate by how badly it's gotten to be pay2play. Levels should have a pattern, but instead when you restart the whole level changes. Then they give you boosts and hints when you know you can't use it. It's all a scheme. Not fun anymore",1
a3c83c66-1b43-433b-85f2-5dfa0273d0b5,Mid,3
c471e14e-4adf-478c-8a74-d25183a71386,Very nice. Fun,5
f1a11240-1c3c-4c8d-8d5c-c36a6cc7eb5a,Keeps crashing. You lose your boosters and streaks. If it crashes after a purchase you will only get the gold bars no boosters. They will not reimburse you or compensate you. Would be zero stars if it was an option,1
e40ded74-3d92-4073-990d-423aefcff13d,Great fun..love it!!! My favorite!!!,5
578528e9-1517-412b-91da-676ec1cb0e47,Good,5
1fb8158b-c38a-4041-88bf-1588358eec1e,Love it lots,5
a8b9b177-e5e5-47eb-a2bf-a55fa356318e,"Hypnotic, addictive, fun! Been playing every day... can't stop; won't stop. This game sustains me in a world gone mad!",5
0be82aea-647a-4156-8bd5-8f38057476fb,Needs more,4
a372dcdb-55f5-40f0-a6c9-c53a1d0115e1,Good game love it,3
55221523-75c3-4a50-92a5-7b68c5e90316,why keeps loading..I bought gold but didn't get it,3
f54ecc32-8ba4-411b-b52d-890271c15886,Love the Crush 🥰,5
4b4f78a8-13e3-49e8-acac-8532beac2f55,Nice game,5
ed4642bd-1505-4a1f-b28f-fc43930d20c1,Awesome,5
ce158dc3-56a9-4e3a-84a6-ebb7e3514672,Fun,5
c4988665-5107-43b8-8d09-d7383fb4820a,Great game,5
da748279-5dce-487a-8b37-d21bdf4bd86b,This game has gotten boring. You play and play and get nowhere. Stuck playing the same level over and over. It used to be nice when you could get colored candy without having to buy them just to win.,1
5d3ee8d5-07c5-48b7-b6e2-89e5c05b7d19,I can't stop!!,5
5a00f4f4-b8ee-494c-bc54-b26016a1b205,Cool game but they will cheat you out of stuff and they just want you to buy stuff with cash smh still rating to get cake bombs lol,3
91ca5436-1ba4-4a28-852f-193dc66e0797,Very fun and challenging game,5
5a6cdbd4-1a02-4334-b773-8f364725cd4e,"Love, love love this game. It's addicting!",5
c988638a-625f-4161-823b-d138fee86cfb,Restart this game loving it again,4
d041774b-3122-4e31-bcc9-a3397af7ecb6,Best game still of all time....!!!!!!!!!!,5
c350acf9-8177-4eeb-9bcc-93e1dc9fef80,Jan,5
4926fc16-5b7a-40ce-a3e7-7c8d2558e302,Still loving this game,5
90be43e3-9aa6-4624-b72b-64451dd05f06,Love this game,5
0ef15d95-dd57-4808-b9bb-e2af7bd6100c,Great for when u have nothing to do. Great mind teaser. Love the challenges.,5
eacc2e3d-247d-4ad9-84be-bf7ab18a141c,Very good¡!!¡!!,5
208e7ab1-9512-4a47-87c5-cc245779dd52,I play this game to relax and cut workday tension and it works.,5
b544984e-f0de-4b4d-8f2f-374bf274a162,Súper,5
224049ac-5044-4b7f-8871-561164a2a502,"super interesting game, 👏🏻👍🏻👍🏻👍🏻👍🏻👍🏻",5
b60ab6d3-c26e-48ab-a88d-22c72f2840e1,Fun mindless entertainment,5
086a5216-a256-4389-8540-33b8ed0e331b,I so much love 👑😘,5
71659612-f31b-4fa6-9cf8-14cd57c5ae3a,It's like the best app ever. It's super fun. You receive lots of treats. It's amazing.🥰🥰🥳🤫,5
93debb43-8221-4827-8ef7-de432cc5d1ce,Hard levels so hard can not pass without spending money. Nice.... Why should I have to pay to win? Uninstall!,1
0b4def2d-3e1c-4011-9592-9e500c01ed6d,expensive,3
94e0fdf9-721c-4640-8115-06b2247fd361,Lovely Killer,5
77b63a52-c6df-4157-8cc9-8277a501125c,So good For adults And kids,5
c0448bfa-cbca-4d54-90b0-7efc9a6416e6,Awesome,5
b5771390-f8ae-4810-a236-37275894b75b,Fun,5
f8acb722-37b9-4109-a88d-b3a8d62b5186,It is a fun 'Tetris' style game,5
e0034d32-ed67-4bc6-a369-607203ebf105,pretty fun but to increase sales ; you might want to make the events mare imersive. But over all it's a great game hope it turns out well.,4
333955c9-0646-4580-b82a-3ce9df89a20e,I love it 😍,5
a4ebda3e-f25f-44e4-9486-47e61c1e4f27,Exceptional and super addictive.,5
0a840acc-05e3-4b99-b70c-3ea71d33c01b,Fun to play and I earn points with the Fetch app.,5
882c3280-d405-46f2-ba4f-20a5f32f068d,this is very nice,4
e16f8b93-9a61-4201-8689-c0b24f1e7547,Kinda fun,5
6505cadc-3795-4ca9-979e-2066c9135d34,👌,5
e44922e8-759b-4fd8-b79b-7f4e789f45aa,Not a bad game. Some levels are tricky.,4
835644c5-1860-4550-8561-500346c46451,Love it,5
4fb00161-2e5f-42c9-934e-3a322be3dfb1,Great,5
8d0677b6-4c0b-418f-a5a6-5715916eb3d4,good,5
112a2d79-f992-44a2-af78-bd8883553767,Best game,5
5cafaf57-4dbd-4856-b090-34b3be5a5c61,Love this game!,5
85763c73-3553-483b-b40f-b7fa7017f7a8,"Very fun! When you get a streak going, its extra fun. You don't have to pay anything. Just gotta be willing to lose a bit and take some breaks. Luck of the board is half the battle. A bit of strategy is the other half.",5
b2cbb010-96f0-456f-9c1b-ced0fd8acb7f,Supar,5
33bd63ec-f333-4d41-87f1-9824c47a1947,I did like it until today when it I say stole about 70 or more gold bars from me while playing,1
da039943-e4dd-4e03-8ba7-3c6804741ebf,A little time consuming,4
ae16d980-db2e-4d86-a47e-36dc601562df,Fiz duas compras no app e não estão aparecendo para mim.,4
3dd4aba8-712b-4070-9abd-884f8c2baefc,مؤخرا بدأت توقف لوحدها وتعطل كل شويه وعمرها م عملت كدا من ساعة من حملتها لذلك نجمه واحده كفايه,1
cbd4a633-c804-40a4-9912-ecda9f5abe53,Nice but overrated,4
863ec503-1f31-4cf0-851e-7fa06396ce7f,Like the game but having to spend a lot of money.,4
7c4ea0f8-1240-4a72-bdf6-960292e3603f,HAS REALLY BEEN GOING VERY WELL FOR THE MOST PART AND I'M ENJOYING IT SO MUCH,4
c9e88431-cda1-448a-bc06-5ef176a420eb,it was a beautiful Game,5
c6be0230-a4bb-4046-9024-38dcc06169ad,Keeps brain active,5
a4eaac3c-8dbd-4645-a5c5-55d7f2067b63,Best one game,5
fc39623b-e7cc-48af-955a-e6b52cd678ac,Fantastic,5
05179c0c-b312-4851-af10-b1ee68552789,Awesome 👍,5
f0918771-a67d-4866-b282-fa6b770cee9b,Good,5
b49d8e53-0853-40b3-94f8-b5fbe0002769,I just love it yaarrr ... Very nice game🎯🎮 best game for free time...,5
5e2bf947-8247-41c6-84c3-b0ee8fc11155,Nice game,3
bb12e31e-46b6-4ce6-8437-be6327d2a2ce,Good game,5
84790be3-5138-46c0-86ba-d5f093f600e4,"It just makes me think about life ,because any mistakes you make bring a downfall ,that is why you have to think before making a sept",3
949d8646-ed88-49f8-b2a2-586eccec7d75,really time passing game.,5
46bb3bc4-9892-4cc6-839a-adf7b174fc5b,A lot of matching three things,5
566fae67-79d0-409c-a89a-5923900b794a,Er,1
f6caf5c6-fc3c-4cf8-9725-f1d2d445571a,Satisfying,5
c87a3e43-7029-4ea0-adee-85513f1ce9a3,😘😘,5
e0638a3c-8836-4dec-807c-6f71f9efd227,Love it!!,5
e8856b6e-9ca3-455d-af8f-4303e27a990b,Relaxing game until it freezes up,5
6f97375a-babe-4ccd-8980-f5f28ce77cf8,Good,4
e0f6c9c5-7a30-43ec-9d91-f4162e9132f4,"Brilliant game, love this, so addictive, won't ever stop playing :)",5
ed9cfe41-b78d-40de-8e11-f28bfe62330f,"Fun and highly addictive. Love the challenges xx Best game ever Brilliant Love it. New rewards. I liked the different layout and new rewards. My favourite is he bubble machines. love the new rewards, keeps you on your toes. Dino babies with cool shades are toooo cute 😌 😎 ❤️ ❤️",5
2fbed603-bc99-439c-955a-721c0e32e7cf,Good game to play.,5
898e651b-44ca-450c-9e2e-92c592fcb1c9,સરસ છે,5
ec638d1a-b42a-4f74-84df-cd0da322b09c,The best..,5
045ae711-e6c5-4397-81ee-88737a5e2487,Fun,4
793da72f-8c08-48c6-b635-bfbc2f604cd5,Not a bad game,5
7a2b9bb3-9241-42b6-bf00-6d8a3b4b80e1,Fun to kill time while family is shopping,5
b9299fd4-2655-4d94-9235-68be9989774c,So sweet 💕💗,5
cdbe9a2d-fc9e-46d0-ac52-a43ec15dd46b,Very good,4
d3e14c4e-52f9-4803-8dd5-0f94eca2f2e5,Good game,5
12532ba4-cb83-4e1b-b34e-ec39df599e26,Perfect,4
df5e10ad-f73a-467b-aeee-b4f6916b2baf,Lovely game,5
628f3178-8843-4b3e-8270-b9fdabb35830,Super,5
2b3a34fd-da13-4ba9-b20d-734db4b94589,now a days i can't play this game offline. so irritating,1
c99aae36-fa0f-40a5-9d81-8f88b9f1bfb1,Amazing really 😍,5
b3d42a03-8a61-40a3-8951-97b5b130e7a1,Cool😎,5
a9fde0eb-959b-4871-88c4-2a54017b0eb7,I don't know but I love this game.,5
13216eec-3129-4859-adc5-0843f7a1d306,Woe,4
2c026d04-d35a-420b-abf5-c17c587d605d,So far OK,3
9b4fc4d2-44fa-4e4d-abf1-94fe10a1a1e6,So interesting game 😁👍,5
e73c6941-fbdd-493e-b12c-a78c71085444,Ok,1
3b7d9dbd-e699-498c-b3e8-88d386456571,Very good 😊,4
3cd13a96-25e7-4f2c-9b89-bc2d7f0346fe,👍,5
ec61b70e-d853-4a83-955b-9d9b453bfeba,Best,5
82fb9b7c-8187-4ea8-b972-4f90bc92423d,Nice 👍👍👍👍,5
fd3acf86-f629-46c8-9660-ff27086108be,Fun to play,5
83a2a526-40ac-44ce-9ea8-c016fd8149fa,"Just downloaded it over the weekend and I already received a lot of perfect completions for the game 👍😎! Very simple, fun game that""s forgiving when it comes to players not completing levels for the first time along with being very charitable with power-ups and combos. I like this game a lot more than previous app games I've played in the past. This game's a definite keeper! 👍 Update: Didn't know this game has 4,000+ levels 😨!! Update #2-Back into playing the game. Still fun!",5
29e1400a-e095-4ca7-a741-e1d23973038c,Best game,5
852dbc6e-bb01-4b1e-932a-a8a583c0bb4b,It's awesome.,5
49fa57fe-cbb9-45c1-84ab-fd5c9e10e335,Lovely game. Great!!,5
039c269e-5a7b-4b0c-b932-ce40b6438289,This is very interesting,5
f68f6870-577a-4c3b-b667-dff4f5a6d1da,This game is fun to play...have a great day 💝,5
b8a19a9e-0674-4a55-82c2-747a98c3421c,Cool gae I'm osama,5
7e40d713-47a7-4a95-b2f4-93a861f87a16,Gud game,5
29ded717-5cdb-4a87-ae54-ad1733413b74,Full of fun,5
95a06991-6f6c-4e31-a19d-4a42180646fd,Nice,5
219af9ef-991d-43b5-aa5f-62a76434d597,👍🏼❤️❤️,4
2ee9cf14-117c-4a10-8693-f700a0d6c22a,Good,5
7522c533-5720-4a3a-a351-6ec0f2370090,Good game!,3
0160eed7-41f1-4104-aa34-4af7f31989e7,Nice game,4
e79e77af-fac5-478a-89d0-29fd7e79ac5c,very good..awesome....entertaining...bestie.... Thanks,5
b5a87975-d08d-4655-9f6f-a1030a4ebb4c,Exllent,4
efb22b8d-b62d-4d1c-ab5f-dbbf15d7c9d4,The game,4
472bde80-9c25-4fb5-af43-de51c45c092e,Relaxing and fun,5
04d769f1-0e39-4d0a-8071-1cadffefa957,No life are given by them,1
98421bff-c664-4382-9266-e00cac4652fb,Good,5
60682dd5-1017-403a-a11d-5a66fc65acee,Super,5
f3ad0076-692d-4585-aa0a-622e42088706,So good ferntastic,5
2f46dc25-b5ef-4b13-a8e1-3a12177c7c0c,Good games to play and I feel best of time pass,5
8399cd11-9923-4e3b-b6ce-62d8172e4165,Thumbs jp,5
61690388-6a94-4b81-bc87-992f6f30dd4a,Lots of fun,4
3bf3b7e0-03e5-41fc-8598-6eecca2b6339,The best game ever,5
bdf7596a-2ec7-4c59-b0ef-9bf791b6bee1,Superb,5
c4e0cd71-ae8a-43e8-9d6d-62fe57e9d8a4,Its enjoyable levels are decently easy,5
80d5ebec-3060-49a9-850e-6c15073d2214,To good,5
140c1d27-07d1-43dc-95eb-8bbb0604547f,I love this game,5
e2fd6c2d-dc66-479f-9f61-f6ed882ca308,Awesome,5
7504e103-774e-4d03-8279-0eacbce08391,Magnificent,5
033d5cb7-f01d-4c95-839e-78161fec0ac9,Good 😊,5
bd90a860-ffd2-40c6-9aa2-9120d6c322a7,Loving it,5
871f8ebb-e2d2-45b1-92d6-c4cb508b84fb,Stress buster,5
f6f40390-c0de-430c-9042-b81fcbed2a9b,Fun,5
f5e7d1bc-0ea9-4186-ac3d-3e14f73d9c5e,Nice,4
949713ec-76ee-4eab-ac6c-888e61e3a25d,Very good and addictive game,4
f2baab55-2ee4-448a-801f-c06f403536c9,It is fantastic game,5
e279f04d-59db-4acd-b2c9-c473d8315a4d,Very enjoyable,5
7caa9d78-e965-41d7-9dad-4f906dbea59a,Cup cut,3
d49b0751-ef88-4b9d-908f-b274dd20e39e,Super 💯,5
adb12182-112c-4cd1-83f8-f5b73599b2e3,Good,5
4e1060a5-c526-481a-90b5-5ba590ea56bb,"Great game, enjoying it",5
139b6229-0a73-4b9c-ba85-71f17d957b13,Love the stimulating in me brain but the adrenaline boost to get me thru when I need it!!,4
0c4232c6-08a3-48ff-9385-360fc431d521,Super,5
3743454b-858d-427b-8f9a-d64c72c21aa7,"Was fun previously, men now is only about money",1
c563d8b9-f4c4-4efd-99bc-5f0535ed9cb0,good,5
1ccc9bb6-aa02-45b8-afc6-13041e79d526,Baat,5
0b435ce7-f0a9-449a-b80d-77e5dc7d35b9,Such a fun game,5
3ad4cfe0-1d0e-496e-9125-bb8286efec8e,Money was deducted from my account only to be told I need to re purchase again...what happened to the money that was deducted??? Purchasing options are SCAM!!! BE WARNED ⚠️⚠️⚠️,1
7c41cf33-4535-4d94-9d47-d825cde1c400,"Always a challenge,fun,fun.",5
7be09032-b1d4-4596-8f25-dda2c7484224,Love it,5
8aa23319-236c-4881-bfa8-96e3ab938dde,☢️,1
b0edcc7a-d3ce-46f9-a942-e2e36eba89a3,Nice game,5
3411bcb4-517d-4179-bc10-29baf64eed28,❤️❤️❤️❤️❤️😘😘,5
d52c7360-d62a-4253-82bf-772418787cd3,Hate the ads,5
6ee4bf06-139b-4d67-b821-a8e568ff387d,Very good game,5
e796a3f0-df59-48a8-9d15-e4724728ecf8,Many men are unable to buy gold bar. So it should be rejected,2
c2a031f5-e824-43b4-a8c0-10a71fd1f18d,Very good,5
d7f54f7b-fa91-44fb-a373-5991d0b0eb41,So poor bro,1
e31be933-9d37-4603-a0ef-d63909363960,"Fun, low key, no stress",5
b81bfde0-3dc9-43a9-9608-d08a90266cba,Full day enjoy,5
e38447ac-46b9-43e4-b354-80847cad1f7f,Nice game,5
47bb8912-900f-4084-91bf-938538b174da,Good,5
75edd3a5-783b-4394-b5e2-55a2b8cb2067,Marvelous,5
96f56f8e-f1fd-4514-b166-652f2f763b94,🎉🎂🎂,5
3d85da4e-4d61-437e-b78e-6df6cb39c65c,Very nice game,3
05284639-9500-4f0d-b0d9-7835159aead5,changed back to fun,5
0cd9569f-6478-4dbb-9b5b-3b37974d4796,Very interesting and very good knowledge game,5
6e32b608-a3d2-4d61-8aa7-17646bf5d394,enjoying good to divert mind from disturbing thoughts,4
96e0efcd-4e44-4f15-9bb8-9b5db177a662,Awsam,5
d2f11ecc-ebaa-4575-9c2a-ae079c5c12ca,Super ah iruku nerya level vilayantu solran sariya 😁,5
866917a3-450d-4e57-9bf6-28092eb8c0fb,It's very fun to play,5
0075bee9-5ffb-48cf-9dc8-1d8fce5d0578,Nice game,5
f13f576c-5736-4402-b466-d8426aabc32f,Good game. Best time spender,4
3da81e21-d090-430f-8da5-ba3cd8075cb2,Nice,5
82e3a2a2-4d88-44d7-804f-7e954448f8b0,That's good,1
5065e003-6e19-4e63-963b-87e8fa75e750,Wow,3
09a444ee-6faa-4e81-8c7a-fccafb0e097f,Great to hubz,4
1b273f25-af8d-490a-9227-2e5ff86393ef,Amazing suprbb,5
83c06b80-d573-4947-8ae4-71627e826617,Good,3
0a399a01-c05d-491d-bd22-c49ca90478eb,A lot of fun,5
d95a71e9-2999-4606-bc9a-4c1f9c41fc3c,It is a very good game. I have played it since I was a child. Suggest Mick,5
3164d3b9-292f-48e3-b399-5159e0049a57,Best Game 🎯🎮,5
2a24ddf1-8072-49fe-9176-347fc7d99cd7,Good,4
f813c876-23b2-4f7f-8f30-8ce0fbab8798,Absolutely love this game it's fun and addicting,5
d7c374fc-f180-4fb3-8af1-76d203bb0526,Ok,5
76f062bf-2f6d-4fc7-970f-c42f7c6f2013,I DOWNLOAD THIS GAME BECAUSE OF msd,5
1e8e7951-9473-4bb5-b7bd-fdfe2c7aee10,Nice,5
3f3341e6-c378-4e8a-9fc5-2e148f897611,Nive,5
4bf5cc29-efd9-4df7-954f-489f7c9240f6,Nice,5
225f6600-f740-49f6-b779-6e516006d922,It's the best,5
8d138301-9da7-4a29-a8e0-1c05a73791c7,Good,5
f85eab4c-1c9d-4e9b-8dd9-5ac058996f61,Best,5
f3ec2cb0-112b-4f36-a4e8-cb1eddfc0943,Good game,5
2144c2ee-f6ec-44f2-a61c-68059bee5955,Superb and amazing,5
706e79bd-e7d8-45c9-8683-6c4a2c9dabb6,I've had this installed for years and have been playing it on and off again for years. Great game to come back to when your bored and want to pass the time. I also like that it's quite quick paced and you don't have to wait for ages to load story lines etc,5
81352eb9-bd72-4e79-a2bc-f4837ef35531,Yha,5
c30a5332-0c00-42d7-a340-fc7a50376ced,wow,3
89c326be-6070-4051-aa96-eae01aadce41,Just the best game in the world,5
a212e44c-151a-4cf3-856c-b5211b3a1cb8,"This is the best and amazing, superb app for offline Time pass..",5
850069af-edcc-4068-9d8b-a43d1f74e648,Super Duper game 😉☺️but the player takes lots of time to rest😒😒,5
3bda08bb-6588-4ed2-ac56-4b907ac743d9,Good,5
f23b96a7-bed2-4210-bd5b-c8c025dbfc41,Good game,5
c815931a-66b3-4a72-9129-e8396cd6a001,I enjoyed playing it,5
01470a0d-920a-4575-a775-946636bfcd42,"Till now it was going well but suddenly Ads stopped coming, not even one Ads, so the app has removed Ads or is it an issue. Please fix it, I am stuck on level 1 since I have finished my gold, I am currently at level 2986 and no ad even after the lives are over. No ads even on give up time plzzz fix this i really love playing candy crush since lockdown I've been playing till now plzzz. Everything else in the game is great plzzz fix or do something about it event is about to end and I'm stuck",4
d0786d0a-fe4a-4d9c-a273-13f4b49da585,Nice 🎮,5
8c098bea-19ca-4bd9-bd65-40fb9e6ed562,Good,4
d7b3977d-aef6-4ae8-869f-0af5b82f7e67,Fantasy,5
2f3caaf3-c216-437e-9f36-871395416f81,لبتنتلل,5
aac1c089-6d51-4a8d-bca2-dfebc452c50f,The best way to have fun why you ain't doing anything,5
3ba5a698-d4e9-44db-9e77-e767d184cefb,الكاميرا لا تدعم المثبت البصري الـ OIS . كنا نتمنى أن تأتي السماعات الخارجية بصوت ستيريو ولكن صوت الهاتف عالي . لا يدعم الهاتف منفذ الـ 3.5 ملم الخاص بسماعات الاذن . يعتبر Reno 11 F نسخة مخففة من Reno 11 بكاميرات أقل وشاشة مسطحة بدون كيرف وبدون ستريو,5
d70eb987-89f6-488d-8f28-8ddeeca5ebda,"It's a great app and the game can be challenging but now some of the games seem very obviously rigged. I know king or whoever owns this now, is not a charity and are trying to make money but they need to look at some of the levels to see that they're taking up to 2 days to solve. Just my opinion.",5
8a3c4fea-9791-4f63-b510-ef8224aec08a,Great way to pass time 👍,5
2ea960e8-a9b9-45a5-8bec-904b32923667,it is very useful when you have a lot of stress,5
b97626dd-42eb-4ad0-b181-a119cdd42474,My most addictive game out there ❤️,5
c881990c-b509-4dd6-9392-915ed8b93e33,Excellent,5
dcf276bc-8ce5-449e-a541-c00b03b60e41,Great!,5
26434e39-7766-45f4-a568-1c9b8bf70192,So good for playing,5
f29b4c53-8197-4959-9901-75b02ef5106f,good game🪨🪨,5
76ff238b-38b7-4f9f-a3f8-6720c1ec8675,Outstanding so fun,5
b6a5ae59-6b54-466f-b29d-5a49bafcbe4d,Nice,5
938d34d3-c9d1-4dc0-81c0-91f464799f78,Good,5
b80b6339-96b3-47ef-aae4-9d3d484ed307,The most important game my live,5
03c11678-c155-44ab-a324-d1f7c04d0e41,This game is wonderful.I like it so much,5
7fae9ef3-a8ba-48b3-bfdf-6b04775dea30,Challenging,5
1528b6a7-2479-4b29-9253-9af8d4b07b75,Osm,4
58d1a755-97c1-4eb0-ae5d-902f980c6e42,Super,5
9b260b10-15a1-4cd2-b318-8964986b4cfe,Amazing game Maybe including some game $$$ rewards should be perfect,4
5d1a1272-0317-4c0b-a953-4cd917345fd3,Gud,4
0b19ffc3-1fea-446f-9a43-3421de7237d2,I love playing candy crush saga,5
a7d94aec-d9b7-4ffa-8cb1-c4f20f1f4dc3,So fun,5
8f76ca65-616d-4bd5-83ba-2b66c88e9cb4,Nice,3
958b69e8-de37-4de5-9957-78b4a133ee94,Nice 👍,3
401aef91-8899-4e08-8c4b-f68457ec6109,Good game,5
92c17bc5-50e9-4765-b737-3c3c8eb45fde,Any one have finish this game ?,4
a38ee52d-e6de-49d6-86d3-e3367a66e6c0,Good,3
96c800d9-994f-4c2d-9be9-da82530e74ee,👍🏻👌🏻,5
74a98636-7e09-471f-a93d-7b70dfc4b430,It's very satisfying,5
92b82934-a302-4771-8b74-3868bbc91aa6,I enjoy playing,5
4fa8a9d4-d681-46c2-bea9-8712f1057881,Very interesting and fun,1
e2c79302-2d17-4fad-b9e0-b04fdcada1d1,Excellent 👌🏾,5
f4f7f9e4-a56a-4be4-ac7b-a53dcef8e7b3,Support but bade superstar can be the na jo vah wali chahiye,5
7c613796-2f66-4316-bedc-09162b9c4c0b,Very good,4
df7c4308-871e-4968-b623-64a53120734c,Superb,5
2f54771b-e36e-477d-849e-c2f4084c655f,Entertainment,5
a6628827-8114-41ce-a554-f5c3f720893a,Great way to feel good. It gets the mind ticking and thinking of the best move to make,5
8c7b165a-d090-45a0-bde1-48895c6cf696,Good,2
4b039422-6e98-43e0-bce5-eb5b606fcea9,👍 nice,5
cc88ac47-4e96-44e4-b732-4e86171ad989,Good what a game,5
72283425-3c7c-4667-a446-7f83264c6bf0,Fun,5
f327a6b8-c265-455c-809b-7b14cbb87035,Love it,5
eeb70bc0-b3a3-4577-b83f-88410fe5021e,Ok,4
5aef4e71-3d53-4381-a54d-528ef15090cb,L I'm,5
764b6047-dca6-41c2-ae59-15b5d17488fd,Excellent game application,5
38c8af88-382a-46db-b053-4c323827baad,I love this game 😍😍,5
3c24675b-bfd7-4949-bcad-3d1e8e14794e,सुपर स्टार,5
090427c6-81d9-4c8a-9f90-f60859c4e29a,Amazing 🤩🤩🤩,5
8cf899eb-ffd9-4d90-ac18-9afda687d378,So fun,5
55b5c62a-ca16-49df-b87c-00d8e109d8fe,Wow Amazing Game,5
801ab0b1-3893-435b-b402-ce0bb055124e,Its wonderful 💯,4
8c2b4c24-612c-4d28-8e8f-b4b22f384202,💯,5
915611c4-fdec-45e8-bd93-fa2d2486fea4,Stress reliever game,5
efbf3489-44f3-4441-b582-df2a5dd8e3bb,Very Great,5
80a0f9d4-ed9a-485c-8a28-7aa93f31eba4,I don't know if it gives you gems,5
ee8398fd-9e1d-49cb-8c1a-39418d5db95e,Long as update are always updated there won't be a problem with the game and I'm loving it,5
b7337fc8-9cad-483f-b878-168b27222d63,Cool game,5
c9dd6b0a-bd72-43bf-bb30-c9d3375e8fd8,Good,5
24c2fbfe-54a1-4b6a-aebe-f8616b9d82f2,لعبة فاجرة,4
b4eb9bee-6d5c-40c1-88e3-6c47e4ecc9d1,Great,5
c5b5caf3-c82a-40c2-b654-91131921f11f,Great,5
ad71fcf9-3e50-4d09-9e73-a6cb8da4e386,Very excellent game it is so good for time pass and it help to increase the memory power,5
06b0088c-570f-485b-87d4-2e08cf5a20a3,Nice Enjoying timepass,5
9e79969a-9eac-48ea-981c-f381d7400e70,Great fun,5
1e52f1f1-c579-45ce-ab5d-f9be51d938a3,It gets stuck most of the time☹️,1
7be15dac-7b99-44fd-b4cf-19c364f18e64,Nice game,5
617c64a1-ff2e-4c4a-836f-17fcc6b653ca,Very nice and happy,5
373dd624-9bbf-4a66-8ced-3e320e86dc0a,Very beautiful 😍 game,5
a380901c-0410-41c5-a847-16740c2f73f8,Addicting fun,5
3bb92692-2965-49f1-a708-c4e107b5954e,this game is very joyful and insteresting I thought it is very fantasy and need to play this game in free time we are playing this game🥳🥳,5
74d0492d-369c-4224-bb9b-9e4860432587,Nice,2
c48a61a9-1604-4112-a98e-b9cfe6dc1a3e,"Boosters are not working and while online also I can't use my coins, always loading and contacting store😤😤😠😠",2
8510f1cf-e4c6-43ba-ab0d-50dc0d7cf33c,Very perfect,3
8e18c366-f534-4d06-9f5a-e144e47a578a,Nice app very good for spend time without boring unlimited levels,5
51a1205e-1fba-48cb-aa5b-c5a1f9e7a6eb,This is very nice game,5
0719395f-fd30-4d35-a650-ccb13c3bfe00,This is the best game i have ever played,5
7e3ceb61-1320-40a3-b7bf-b80fdcac4b71,Me,4
0fb676d6-d99d-482f-a79c-ceffab9f8f55,Great 👌 game,5
c282addc-38ec-4b42-ab9a-bb0b2c41cea7,Great game!,5
c8b39cf6-418a-4ee4-a266-94d284da27b2,Goodone,5
6c532ff9-75a8-4053-84fa-641f632afdef,Nise the gam vare nise thegam of thvare nise to maru soo buatti ful nise gam somach th gam nise gam th vare nise livel gam nise gam so thanku vare nise gam soo nise gam soo butti ful thanku for the nise were smooth gam thanku sar,5
ea0c2e9d-190c-4e0b-89e2-033226140fc8,Super,4
c3596c82-eabe-442a-99f0-e3bdb0e7f194,Gripping game can't stop playing i just love the sugar crush just hours of puzzle busting fun,5
d5bf6d36-c81c-447f-b96f-5b4200129080,AqqqqqqqaaaaaaaaZ$ Pic.🌅🌅🙁!!3×3€#22,3
68815190-cd18-49e9-bea4-679f11f2e7d7,Cool game!,5
7b87351d-5403-4d8f-801a-3384f737e55a,Amazing game for time pass,5
be0dbd9f-6e94-4799-9bcd-b5a99f3a5e64,Amazing,5
a263a6b1-36d5-4e82-ac8b-3ed07b03699c,WHERE is my extra moves why you are not giving me extra moves,1
c81f7ae6-e78c-4ce7-8e37-6b181969580a,Great game to pass time,4
a7403c5d-0558-483a-bc0d-1d3d78050174,Funtastic game I like it,5
9475d5b8-20aa-491a-bcb0-01d7cd72c04d,Very good,5
1e456136-ba6c-4339-8079-ba22ea86fe4c,brain test games I like this game,5
a7ef7875-6739-4b2d-bc52-b9e3549f5a91,Good,5
42201425-d7fe-4680-bff7-7dc7ffb666eb,My most favorite game . Best game i ever played,5
0a9affca-68fa-4d0a-adc3-95b037cbf071,it's stress free,5
dc82bb9e-1207-45e6-94f8-b46bd4e81cfc,Good 👍,5
c5a1f745-626f-4799-a05f-159f07ec6f83,Superb,5
50ebadf7-4e87-48c4-b6b3-78abd623bdc7,Very good game,5
afe4d7f4-f676-4e72-83dd-7ef5fa682287,Good and time pass,3
a752fe5c-6795-4faf-a223-42886a1d25a6,Enjoy from relaxing,5
924fdf81-fdac-4daf-8eb6-64f8a12bb503,My favourite game,5
09cb4c61-a599-481a-98a2-f3709ab0d683,I want to play but for some reason whenever I open the game that bronze candy box appears. And it doesn't have any 'x' button and I can't press continue either. I am just stuck there. Fix this bug ASAP.,1
52733f86-c801-4950-bd03-b647f52888e5,Relax,5
487b8361-0c05-40d0-8f2b-8d3e9b22d1ae,Super,2
25ed7fa6-d406-4ae5-8222-3f688be17cd4,very nice game,5
f69b2f33-9224-481f-9d56-9775fcfbf01d,Good,5
de37e732-bd3d-4342-b043-9be73eb7726f,Best game in the world super boost Superman game best game in the university colourful and enjoyed game very very good,5
c519356f-8d64-47bc-ad4b-c0dc1018d313,nice,5
bf158df7-3a1b-4a96-94fc-146dee785c2d,nice game but when if a hard level it bad,4
